,Title,Text,Status
58,Ad claiming Kenya Breweries is hiring is false,"A Facebook post claiming that Kenya Breweries Limited is recruiting entry level staff is a HOAX.The post contains a list of positions that KBL is allegedly recruiting for, with applicants required to submit their applications by September 13, 2019.
The advert asks applicants to send their application letters to [email protected] and forward the same applications to [email protected]. The use of an email address not tied to the company’s domain is suspicious, as is the typo in name KBL’s parent company, which appears as ‘East Africa Breweries’ rather than ‘East African Breweries’.
However, in a notice shared on its official Facebook page, Kenya Breweries Limited disowned the post, terming it as a scam.Kenya Breweries Limited, which is part of East African Breweries, added that they do not charge a fee for job applications in their recruitment process, adding that all employment opportunities are advertised on their website.
A check done by PesaCheck on the EABL website revealed that the company had no available vacancies at the moment.
This is not the first time Donald Kipkorir has shared a fake job ad, having posted a fake ad for jobs at Amref Health Africa on September 7, 2019.
PesaCheck has looked into the claim that Kenya Breweries Limited is recruiting entry level staff and finds it to be a HOAX.This post is part of an ongoing series of PesaCheck fact-checks examining content marked as potential misinformation on Facebook and other social media platforms.By partnering with Facebook and similar social media platforms, third-party fact-checking organisations like PesaCheck are helping to sort fact from fiction. We do this by giving the public deeper insight and context to posts they see in their social media feeds.Have you spotted what you think is fake news or false information on Facebook? Here’s how you can report. And, here’s more information on PesaCheck’s methodology for fact-checking questionable content.This fact-check was written by PesaCheck Researcher James Okong’o, was edited by PesaCheck Deputy Editor Ann Ngengere and was approved for publication by PesaCheck Managing Editor Eric Mugendi.",FALSE AD
59,Bomet pupil committed suicide after menses mocking,"A Facebook post claiming that a 14-year old girl at Kabiangek Primary School in Bomet County committed suicide after her teacher mocked her for soiling her uniform with her period is TRUE.The post contains a screenshot of a video by NTV Kenya, which states that the girl took her own life after being ridiculed by a teacher in the presence of other pupils for staining her uniform with her period.
The video identifies the school as Kabiangek Primary School in Konoin, Bomet County, and names the girl as Jackline Chepng’eno.
According to the video, Jackline was reportedly mocked by a female teacher at her school for soiling her uniform, following which she went home at 10am and reportedly committed suicide later in the afternoon of the same day.
Jackline’s mother asked her to go fetch water, clean herself, and then go back to school, and that was when the girl reportedly killed herself by hanging from a tree near her family’s tea farm.
According to Konoin Sub County Police Commander Alex Shikondi, the deceased who was identified as Chepngeno soiled her uniform with her period while in class. Shikondi, who spoke to PesaCheck, added that the deceased was later found dangling from a tree, where she had gone to fetch water from a nearby river.
Shikondi confirmed that the deceased’s mother recorded a statement regarding the death of her child, and that investigations regarding the case are ongoing.
On June 21, 2017, the President signed the Basic Education Amendment Act into law, making the government responsible for providing free, sufficient and quality sanitary towels to every girl child registered and enrolled in a public basic education institution and has reached puberty, as well as providing a safe and environmentally sound mechanism for disposal of these sanitary towels.
PesaCheck has looked into the claim that a 14-year old girl in Bomet committed suicide after mocked by her teacher for soiling her uniform with her menstruation period and finds it to be TRUE.This post is part of an ongoing series of PesaCheck fact-checks examining content marked as potential misinformation on Facebook and other social media platforms.By partnering with Facebook and similar social media platforms, third-party fact-checking organisations like PesaCheck are helping to sort fact from fiction. We do this by giving the public deeper insight and context to posts they see in their social media feeds.Have you spotted what you think is fake news or false information on Facebook? Here’s how you can report. And, here’s more information on PesaCheck’s methodology for fact-checking questionable content.This fact-check was written by PesaCheck Researcher James Okong’o, was edited by PesaCheck Deputy Editor Ann Ngengere and was approved for publication by PesaCheck Managing Editor Eric Mugendi.",PERIOD SHAMING
60,IEBC has cleared McDonald Mariga for Kibra by-election,"A post shared on Facebook by KTN Kenya claiming that the Independent Electoral and Boundaries Commission’s Dispute Resolution Committee has cleared McDonald Mariga to run in the upcoming Kibra parliamentary by election is TRUE.
The post adds that Mariga is a duly registered voter and will be Jubilee’s candidate in the Kibra by-election.
On September 10, IEBC returning officer for Kibra Beatrice Muli invalidated Mariga’s candidature on grounds that he was not a registered voter as is required in Chapter 8 of the Constitution of Kenya.
Mariga filed an appeal challenging IEBC’s decision to invalidate his candidature for the by-election set for November 7. In his complaint, he stated that he registered as a voter on August 26, 2019 at the Kariokor Social Hall polling station. The IEBC Dispute Resolution Committee heard submissions from interested parties on September 13, and delivered a ruling on the matter on September 16.In the ruling the IEBC’s Dispute Resolution committee reversed the decision invalidating Mariga’s candidature. The committee chaired by the commission chair Wafula Chebukati reversed the ruling on the grounds that Mariga is a duly registered voter in Starehe constituency, and therefore eligible to contest the Kibra by-elections. Chebukati directed the commission’s returning officer to process Mariga’s application as stipulated by the law.
Following the ruling, IEBC returning officer for Kibra issued Mariga with a nomination certificate.As of September 10, the commission had cleared 23 out of 30 aspirants who had registered to vie for the by-election.PesaCheck has looked into the claim that IEBC’S disputes resolutions tribunal has cleared footballer Mariga to run in the upcoming Kibra by election and finds it to be TRUE.This post is part of an ongoing series of PesaCheck fact-checks examining content marked as potential misinformation on Facebook and other social media platforms.By partnering with Facebook and similar social media platforms, third-party fact-checking organisations like PesaCheck are helping to sort fact from fiction. We do this by giving the public deeper insight and context to posts they see in their social media feeds.Have you spotted what you think is fake news or false information on Facebook? Here’s how you can report. And, here’s more information on PesaCheck’s methodology for fact-checking questionable content.This fact-check was written by PesaCheck Researcher James Okong’o, was edited by PesaCheck Deputy Editor Ann Ngengere and was approved for publication by PesaCheck Managing Editor Eric Mugendi.",ALL SYSTEMS GO
61,Kenya is the third African country to introduce malaria vaccine,"An article published by CGTN Africa claiming that Kenya has become the third African nation to introduce a new malaria vaccine and finds it to be TRUE.
The article further adds that the vaccine that is being administered through routine immunization, and that it targets children aged two years and below.
The vaccine, known as RTS,S, is the first vaccine to protect children against malaria infections, and will be given to young children from the ages of six months in a phased pilot introduction program in Homa Bay, Siaya, Migori, Kisumu, Busia, Vihiga, Bungoma and Kakamega counties.
The eight counties are considered are considered to have the highest malaria transmission rates in the country.The phased introduction of the malaria vaccine took place on September 13 in Ndhiwa in Homa Bay county, and was presided over by Health Cabinet Secretary Cecily Kariuki. The Ministry of Health tweeted that Kenya is the third African country to launch the malaria vaccine after Malawi and Ghana.Malaria kills over 400,000 people in sub-Saharan Africa annually with the majority of these people being young children. In 2016, malaria caused around 3.5 million infections that resulted in over 10,000 deaths.
According to a 2017 World Health Organization report, children below the age of five are the most vulnerable to malaria, accounting for 61 percent (266,000) of deaths due to the disease worldwide. The 2015 Malaria Indicator Survey by the Kenya National Bureau of Statistics reveals that the risk of malaria infection is high in areas around Lake Victoria and the Coast, with children under the age of five and pregnant women being the most vulnerable.
The RTSS malaria vaccine is the first vaccine that has proved to provide partial protection against malaria on young children. It is the first malaria vaccine in the country to be provided to children through the national immunization program.
An efficiency and safety trial for the new malaria vaccine was conducted between 2009 to 2014 in seven African countries including Kenya,Burkina Faso, Gabon, Ghana, Malawi, Mozambique, and Tanzania.
The efficacy of the vaccine was established in a Phase 3 clinical trial that ended in 2014. The injectable vaccine has been on trial for several years after its development in 1987.
PesaCheck has looked into the claim that Kenya has rolled out a new malaria vaccine project targeting children between 6 to 24 months and finds it to be TRUE.This post is part of an ongoing series of PesaCheck fact-checks examining content marked as potential misinformation on Facebook and other social media platforms.By partnering with Facebook and similar social media platforms, third-party fact-checking organisations like PesaCheck are helping to sort fact from fiction. We do this by giving the public deeper insight and context to posts they see in their social media feeds.Have you spotted what you think is fake news or false information on Facebook? Here’s how you can report. And, here’s more information on PesaCheck’s methodology for fact-checking questionable content.This fact-check was written by PesaCheck Researcher James Okong’o, was edited by PesaCheck Deputy Editor Ann Ngengere and was approved for publication by PesaCheck Managing Editor Eric Mugendi.",VACCINE
62,Kenyan-born Hodgen Mainda has been appointed to the Tennessee State cabinet,"A Facebook post claiming that Hodgen Mainda, a Kenyan, has been appointed as a commissioner in the Tennessee state cabinet is TRUE.
The post adds that he is the first Kenyan to hold such a position.
Tennessee governor Bill Lee announced the appointment of Mainda through a press statement on September 5, and this was also reported on the governor’s and the State Department of Commerce and Insurance Twitter accounts.Mainda has been appointed to serve in the Tennessee State cabinet as a commissioner in the Department of Commerce and Insurance, and will officially assume his new role on October 1.Governor Lee’s statement announcing the appointment lauds Mainda as an outstanding career as a community leader in Chattanooga, citing his work on the boards of a number of organizations, including the Downtown Chattanooga Rotary Club, the Chattanooga Area Chamber of Commerce, The University of Tennessee at Chattanooga Chancellor’s Roundtable and the College of Business Advisory Board.
Mainda moved to the US in 1997 to study at the Middle Tennessee State University. He currently resides in Chattanooga with his wife and children.
PesaCheck has looked into the claim that 42 year old Kenyan Hodgen Mainda has been appointed as a commissioner in the Tennessee state cabinet and finds it to be TRUE.This post is part of an ongoing series of PesaCheck fact-checks examining content marked as potential misinformation on Facebook and other social media platforms.By partnering with Facebook and similar social media platforms, third-party fact-checking organisations like PesaCheck are helping to sort fact from fiction. We do this by giving the public deeper insight and context to posts they see in their social media feeds.Have you spotted what you think is fake news or false information on Facebook? Here’s how you can report. And, here’s more information on PesaCheck’s methodology for fact-checking questionable content.This fact-check was written by PesaCheck Researcher James Okong’o, was edited by PesaCheck Deputy Editor Ann Ngengere and was approved for publication by PesaCheck Managing Editor Eric Mugendi.",APPOINTED COMMISSIONER
63,Meru County has suspended the issuance of new alcohol licenses to dealers,"A Facebook post claiming that Meru County Alcoholic Drinks Control Board has suspended the issuance of new licenses to bar owners in the county until January 1, 2020, is TRUE.
According to the post, the suspension was prompted by the sale of second-generation liquor brands and illicit brews in the county, as well as non-compliance of operating hours by the dealers.
In a phone conversation with PesaCheck, Meru County Alcoholic Drinks and Control Board Chairman Kimathi Kigatiira confirmed that the board has suspended the issuance of new licenses to bar owners following the discovery that some bars with valid liquor licenses were selling second-generation liquor brands and illicit brews.
Second generation alcoholic drinks that are made by mixing neutral food-grade ethanol with water and flavours rather than going through the standard distillation process, meaning it is cheaper and contains more alcohol by volume than conventional spirits.
We are aware of bar owners who are selling illicit brews and second-generation liquor such as Simba Waragia in Igembe subcounty. We have already begun a crackdown to catch those selling illicit brews in the county-Mr Kimathi Kigatiira.
The Meru County board has directed bar owners to adhere to the rules stipulated in their operating licenses regarding operating hours, age limitations and the quality of the brands they sell.
PesaCheck has looked into the claim that the Meru County Alcoholic Drinks Control Board has suspended the issuance of new licenses to bar owners in the county until January 1, 2020 and finds it to be TRUE.This post is part of an ongoing series of PesaCheck fact-checks examining content marked as potential misinformation on Facebook and other social media platforms.By partnering with Facebook and similar social media platforms, third-party fact-checking organisations like PesaCheck are helping to sort fact from fiction. We do this by giving the public deeper insight and context to posts they see in their social media feeds.Have you spotted what you think is fake news or false information on Facebook? Here’s how you can report. And, here’s more information on PesaCheck’s methodology for fact-checking questionable content.This fact-check was written by PesaCheck researcher Diana Kendi was edited by PesaCheck Deputy Editor Ann Ngengere and was approved for publication by PesaCheck Managing Editor Eric Mugendi.",SUSPENSION
64,Amref Health Africa has not advertised Graduate Trainee Jobs in Kenya,"A post shared on Klad house and Migori Republican Facebook pages claiming that Amref Health Africa has advertised for graduate trainee jobs is a HOAX.The post says that Amref has advertised for 1,500 new opportunities for recent college and university graduates who will be absorbed in an 18-month graduate trainee program.
The ad also asks job seekers to submit their applications through [email protected] and forward to [email protected] by November 11.
However, Amref Health Africa has distanced itself from the post. In a tweet published on September 5, the organization says that it has not put out this call for applications for applicants to join a graduate trainee program. Amref says that all its external jobs are posted on its official website http://www.amref.org.The advertisement uses a Gmail address and also includes an email address on Amref’s domain in an attempt to make the ad look legitimate, and comments are disabled on the post, possibly in an attempt to prevent potential targets of this ad from seeing any warnings on its authenticity.
PesaCheck has looked into the claim that Amref Health Africa has advertised graduate trainee jobs in Kenya and finds it to be a HOAX.This post is part of an ongoing series of PesaCheck fact-checks examining content marked as potential misinformation on Facebook and other social media platforms.By partnering with Facebook and similar social media platforms, third-party fact-checking organisations like PesaCheck are helping to sort fact from fiction. We do this by giving the public deeper insight and context to posts they see in their social media feeds.Have you spotted what you think is fake news or false information on Facebook? Here’s how you can report. And, here’s more information on PesaCheck’s methodology for fact-checking questionable content.This fact-check was written by PesaCheck Researcher James Okong’o, was edited by PesaCheck Deputy Editor Ann Ngengere and was approved for publication by PesaCheck Managing Editor Eric Mugendi.",FALSE JOB ALERT
65,Kenya has began exporting avocados to China,"A video uploaded on NTV’s YouTube page claiming that Kenya has exported its first batch of avocados to China is TRUE.
The video adds that Kenya becomes the fifth country to export the fruit to China after Chile, Mexico, Peru and New Zealand.
This comes after Kenya’s Ministry of Trade announced on September 5 that a consignment of avocados had been cleared for import by Chinese authorities after meeting all the market requirements.President Uhuru Kenyatta and President Xi Jinping signed a deal in April 2019 allowing Kenya to export Hass avocados to China.
A statement shared on the official website of the Presidency in April 2019 stated that the agreement between President Kenyatta and Xi Jinping would see Kenya become the first African country to export avocados to China. The statement adds that when the deals comes fully into effect, Kenya will export 40 percent of its avocado produce to China.
Kenya also plans to export other farm produce such as flowers, mangoes, french beans, peanuts, vegetables, meat, herbs, bixa and macadamia to China.
According to the Economic Survey 2019, Kenya exported goods worth Sh11.13 billion to China in 2018, up from Sh9.9 billion in 2017. The data also shows that the value of horticultural exports increased from Sh113.3 billion in 2017 to Sh124.3 billion in 2018 on account of an increase in exports of cut flowers and avocados.
PesaCheck has looked into the claim that Kenya has exported its first batch of avocado to China and finds it to be TRUE.This post is part of an ongoing series of PesaCheck fact-checks examining content marked as potential misinformation on Facebook and other social media platforms.
 
By partnering with Facebook and similar social media platforms, third-party fact-checking organisations like PesaCheck are helping to sort fact from fiction. We do this by giving the public deeper insight and context to posts they see in their social media feeds.Have you spotted what you think is fake news or false information on Facebook? Here’s how you can report. And, here’s more information on PesaCheck’s methodology for fact-checking questionable content.",TASTY EXPORT
66,Musician Prezzo will not vie in the Kibra by-election on a Wiper Party ticket,"An article published by the Kenyan Bulletin claiming that Wiper Party has named Jackson Ngechu Makini, popularly known as ‘Prezzo’, as its flag bearer in the November 7 Kibra by-election is FALSE.
The article adds that the announcement was made by Wiper Party leader Kalonzo Musyoka on September 10.
The Wiper Party had announced that Makini would contest the Kibra MP seat on the party’s ticket without providing any context.Kalonzo later clarified that the Wiper Party had indeed received Mr. Makini as a member on September 10, but he intends to contest the Kibra parliamentary seat in 2022 and not in the November 7 by-elections scheduled for November 7 as reported by a section of the media.
The Kibra MP seat, which fell vacant following the July 26 death of Ken Okoth, has attracted a number of candidates from various parties.
PesaCheck has looked into the claim that Wiper Party has named musician Jackson Makini as its flag bearer in the upcoming Kibra by-elections and finds it to be FALSE.This post is part of an ongoing series of PesaCheck fact-checks examining content marked as potential misinformation on Facebook and other social media platforms.
By partnering with Facebook and similar social media platforms, third-party fact-checking organisations like PesaCheck are helping to sort fact from fiction. We do this by giving the public deeper insight and context to posts they see in their social media feeds.
Have you spotted what you think is fake news or false information on Facebook? Here’s how you can report. And, here’s more information on PesaCheck’s methodology for fact-checking questionable content.
This fact-check was written by PesaCheck Researcher James Okong’o, was edited by PesaCheck Deputy Editor Ann Ngengere and was approved for publication by PesaCheck Managing Editor Eric Mugendi.",KIBRA DECIDES
67,TRUE: Long-serving capital offenders can now be released after serving two-thirds of their jail terms,"A Facebook post claiming that the High Court of Kenya has quashed a section of the law that denied capital offenders remission is TRUE.
The post that has been queued as potentially false, says that Justice George Odunga made the ruling at the Machakos High Court. Justice Odunga termed the clause discriminatory, saying that it is unfair for capital offenders to be denied the right to have their sentences reduced due to good behaviour, ill-health, or on other special grounds.
The post further adds that this was based on the assumption that those found guilty of capital offences were incapable of reform.
In his ruling at the Machakos Law Courts, Justice Odunga declared Section 46 of the Prisons Act, which condemned capital offenders to serve their sentences in full unconstitutional.
Justice Odunga argued that the dignity of a prisoner is ignored if he is denied remission that is available to others serving similar sentences, simply on the irrational presumption that he is incapable of reforming.
The case had been filed by five persons convicted of robbery with violence serving sentences ranging from 15 to 40 years. The five challenged a section of the Prisons Act saying that it contravenes Article 27 of the constitution, which guarantees equality and freedom from discrimination.
The five argued that since remission is not granted to prisoners sentenced for life or for an offence under section 296(2) of the Penal Code, capital offenders are treated unequally.
PesaCheck has looked into the claim that long-serving capital offenders can now be released after serving two-thirds of their jail terms and finds it to be TRUE.
 
This post is part of an ongoing series of PesaCheck fact-checks examining content marked as potential misinformation on Facebook and other social media platforms.
By partnering with Facebook and similar social media platforms, third-party fact-checking organisations like PesaCheck are helping to sort fact from fiction. We do this by giving the public deeper insight and context to posts they see in their social media feeds.
Have you spotted what you think is fake news or false information on Facebook? Here’s how you can report. And, here’s more information on PesaCheck’s methodology for fact-checking questionable content.
This fact-check was written by PesaCheck Researcher James Okong’o, was edited by PesaCheck Deputy Editor Ann Ngengere and was approved for publication by PesaCheck Managing Editor Eric Mugendi.",
68,FALSE: These photos of a network mast on fire in Nigeria are not from 2019,"Photos published on Facebook purported to be of a fire set by Nigerians on a MTN network mast to retaliate xenophobic attacks on Nigerian citizens in South Africa are FALSE.
The post and its accompanying photos allege that the MTN mast was set on fire due to MTN’s South African ownership, and it was shared after reports emerged of Nigerians and other foreigners being attacked in South Africa.
However, a reverse image search reveals that the photos in the post are from a 2015 fire in Akwa Ibom in Nigeria, not in 2019 as the post claims.
MTN is a South African mobile telecommunications company with a presence in 21 African countries, including Nigeria where it is the largest mobile operator.
Following the recent wave of xenophobic attacks targetting foreigners in South Africa, a number of retaliatory attacks have been reported in Nigeria, including one on an MTN shop in Ibadan that was vandalized. MTN Nigeria temporarily closed all its outlets in the country as a precautionary measure.In a statement announcing the closure, MTN Nigeria confirmed that the company’s facilities, customers and stakeholders had been the subject of attacks in retaliation for the ongoing xenophobic situation in South Africa, and the attacks had been reported in Lagos, Ibadan and Uyo.
PesaCheck has looked into the claim that a photo of a burning MTN mast in Nigeria is from 2019 and finds it to be FALSE.This post is part of an ongoing series of PesaCheck fact-checks examining content marked as potential misinformation on Facebook and other social media platforms.By partnering with Facebook and similar social media platforms, third-party fact-checking organisations like PesaCheck are helping to sort fact from fiction. We do this by giving the public deeper insight and context to posts they see in their social media feeds.Have you spotted what you think is fake news or false information on Facebook? Here’s how you can report. And, here’s more information on PesaCheck’s methodology for fact-checking questionable content.This fact-check was written by PesaCheck Researcher James Okong’o, was edited by PesaCheck Deputy Editor Ann Ngengere and was approved for publication by PesaCheck Managing Editor Eric Mugendi.",
69,FALSE: Nyeri County Assembly has not opposed the Punguza Mizigo Bill,"A Facebook post claiming that Nyeri County Assembly has opposed the Punguza Mizigo Bill is MISLEADING.
The post that has been queued as potentially false says that a majority of Nyeri county MCA’s opposed the Punguza Mizigo draft bill by Thirdway Alliance Party party leader Ekuru Aukot even before it is debated saying that its proposals are not practical.
Nyeri County Assembly speaker John Kaguchia told PesaCheck that the bill was only presented to the county ward representatives on August 28. He added that some of the ward reps expressed concerns with some clauses as it was being presented.
Kaguchia said that the bill would be formally debated by the assembly, after which the ward representatives will vote. He added that the debates and voting will happen before the deadline for the vote that has been set for October.
Thirdway Alliance Party leader Ekuru Aukot who was in Nyeri told PesaCheck that currently the party is formally presenting the Punguza Mizigo Bill in county assemblies across the country. He added that the assemblies are expected to discuss the bill before eventually voting on it.
The Punguza Mizigo bill majorly seeks to reduce the number of elected positions by cutting the number of MP’s from the current 416 to 147, and doing away with the 290 constituencies, using the 47 counties each as a single constituency instead.
PesaCheck has looked into the claim that Nyeri County Assembly has opposed the Punguza Mzigo bill by Thirdway Alliance and finds it to be FALSE.This post is part of an ongoing series of PesaCheck fact-checks examining content marked as potential misinformation on Facebook and other social media platforms.By partnering with Facebook and similar social media platforms, third-party fact-checking organisations like PesaCheck are helping to sort fact from fiction. We do this by giving the public deeper insight and context to posts they see in their social media feeds.Have you spotted what you think is fake news or false information on Facebook? Here’s how you can report. And, here’s more information onPesaCheck’s methodology for fact-checking questionable content.This fact-check was written by PesaCheck Researcher James Okong’o, was edited by PesaCheck Deputy Editor Ann Ngengere and was approved for publication by PesaCheck Managing Editor Eric Mugendi.",
70,FALSE: Taita Taveta has not ‘sold’ the Zungulukani borehole to Somali pastoralists,"A Facebook post claiming that the Taita Taveta County government has ‘sold’ the Zungulukani borehole is FALSE.
The post adds that the borehole, which was drilled to serve the residents of Zungulakani, has been sold and is now being managed by the Somali pastoral community.
However, Taita Taveta County Government Communications Director Dennis Onsarigo told PesaCheck that the allegations are false.
According to the Taita Taveta County website, the Zungulukani water project, which was launched on October 25, 2018, is one of several boreholes that were sunk in the county to provide water to residents of Taita Taveta County.
In the phone conversation, Onsarigo added that the borehole is the property of the county, and is serving everyone who resides in Zungulukani.
PesaCheck has looked into the claim that the Taita Taveta County government has ‘sold’ Zungulukani borehole to the Somali pastoral community and finds it to be FALSE.This post is part of an ongoing series of PesaCheck fact-checks examining content marked as potential misinformation on Facebook and other social media platforms.By partnering with Facebook and similar social media platforms, third-party fact-checking organisations like PesaCheck are helping to sort fact from fiction. We do this by giving the public deeper insight and context to posts they see in their social media feeds.Have you spotted what you think is fake news or false information on Facebook? Here’s how you can report. And, here’s more information onPesaCheck’s methodology for fact-checking questionable content.",
71,MIXTURE: World Bank did not withdraw from James Gichuru-Rironi Road project over inflated costs,"An article published by the Kenyan Bulletin, an online publication, claiming that World Bank has withdrawn from funding James Gichuru — Rironi Road project is a MIXTURE.
According to the article, the World Bank ‘bolted out’ of the project because of the inflated price by the government.
While it is true that World Bank withdrew from the James Gichuru-Rironi road project, the withdrawal was due to a request by the National Treasury to cancel the project, and not because of inflated costs as alleged in the article.
According to the World Bank, the construction of the James Gichuru-Rironi road was to be implemented as part of the National Urban Transport Improvement Project (NUTIP). The project was cancelled in December 2018 upon request by the National Treasury.While the World Bank had approved the James Gichuru-Rironi Road project in September 2012, the government opted to reallocate funds meant for this project to other more promising projects, which the World Bank has attributed to the slow pace of implementation.
It is standard practice for the government and the World Bank to review the performance of projects which can sometimes result in partial cancellations and restructurings as we respond to changing priorities and developments on the ground, Vera Rosauer, the World Bank’s Communication Officer for the Africa region, told PesaCheck via email.
According to the National Urban Transport Improvement Project implementation report, the delay in implementation of major contracts such as the James Gichuru — Rironi road project among others was caused by the change from a centralised system to a devolved system of government in Kenya, leading to gaps in financing, project design, and implementation of proposed activities that could not be accomodated.The document further shows that the improvement of James Gichuru-Rironi road project was still in progress as at March 15, 2019, and has been listed under ongoing road projects by Kenya National Highways Authority(KeNHA) with progress at 18 percent.
PesaCheck has looked into the claim that World Bank bolted out from funding James Gichuru-Rironi Road project and finds it to be a MIXTURE.This post is part of an ongoing series of PesaCheck fact-checks examining content marked as potential misinformation on Facebook and other social media platforms.By partnering with Facebook and similar social media platforms, third-party fact-checking organisations like PesaCheck are helping to sort fact from fiction. We do this by giving the public deeper insight and context to posts they see in their social media feeds.Have you spotted what you think is fake news or false information on Facebook? Here’s how you can report. And, here’s more information on PesaCheck’s methodology for fact-checking questionable content.This fact-check was written by PesaCheck researcher Diana Kendi was edited by PesaCheck Deputy Editor Ann Ngengere and was approved for publication by PesaCheck Managing Editor Eric Mugendi.",
72,FALSE: None of these photos shows destruction from the 2019 Amazon fires,"A Twitter post shared with images purported to be of the 2019 forest fires in the Southern Amazon contains photos lifted from previous fires.
While there has been widespread destruction from the ongoing fires in the Amazon rainforest in Brazil and Bolivia, the photos used do not show the current situation, but have been lifted from previous reports of fires in the Amazon.A reverse image search reveals that the photo was used in an article by the King’s College in the UK in 2012. The photo that is credited to Alamy photographer Loren McIntyre is not of the 2019 Amazon fire but of a past Amazon fire.A reverse image search shows that this image, though not credited, was used in a 2016 article by the US Daily Review thus making it a past photo not from the 2019 fire. The photo has also been shared separately in this 2017 post.A reverse image search of the third image showing a burnt iguana shows that the photo has been used in the past in a February 2019 article in India. This shows that it is an old photo not from August 2019 fire as the tweet purports.A reverse image search of the final image in the post shows that it has been used before in a Spanish publication Via Mendoza on January 10, 2018.
PesaCheck has looked into the authenticity of images shared in a tweet claiming to show the effects of the 2019 Amazon fire and finds the tweet to be FALSE.This post is part of an ongoing series of PesaCheck fact-checks examining content marked as potential misinformation on Facebook and other social media platforms.
By partnering with Facebook and similar social media platforms, third-party fact-checking organisations like PesaCheck are helping to sort fact from fiction. We do this by giving the public deeper insight and context to posts they see in their social media feeds.
Have you spotted what you think is fake news or false information on Facebook? Here’s how you can report. And, here’s more information onPesaCheck’s methodology for fact-checking questionable content.
This fact-check was written by PesaCheck Researcher James Okong’o, was edited by PesaCheck Deputy Editor Ann Ngengere and was approved for publication by PesaCheck Managing Editor Eric Mugendi.",
73,MISLEADING: Eating ugali has not been directly linked to cervical cancer,"An article published by Parents Africa Magazine titled: “Ugali linked to cervical cancer” has a FALSE HEADLINE.
The article that has been queued as potentially false, purports that eating ugali has been linked to cancer, specifically cervical cancer in women.
The article cites research carried out on women at the Moi Teaching and Referral Hospital in a paper titled “Detection and concentration of plasma aflatoxin is associated with detection of oncogenic human papillomavirus in Kenyan women” published in the Open Forum Infectious Diseases (OFID) Journal.
According to the paper, chronic ingestion of aflatoxin in food products increases the risk of cervical cancer among women. While high levels of aflatoxin have been linked to cancer of the liver, but there is limited data on the effects of aflatoxin on other human cancers.
Aflatoxin is a poison produced by the Aspergillus fungus, and it affects cereals, nuts, and other dry foods during storage or in the field. Aflatoxin poisoning is a food safety and security issue, particularly for people living in developing countries with temperate and tropical climates. Aflatoxins occur when food is poorly stored, and pose a serious health threat to humans and livestock.
Dietary aflatoxin is a potent carcinogen, and the study identifies contaminated maize meal — the main ingredient in ugali — as well as contaminated sorghum, millet, groundnuts and milk, as the most likely sources. Repeated exposure to dietary aflatoxin also has the potential to weaken the immune system, leaving the body less able to destroy cancer cells.
The study states that consuming contaminated corn products, could be a contributing factor to the rising cases of cervical cancer among women in the country. Research on cervical cancer shows that Human Papillomavirus infection is also a contributing factor in causing cervical cancer.
However, the study worked with a small sample of 86 women, and out these, 49, or 57 per cent, tested positive for aflatoxin. The prevalence of HPV was found to be high among the women who also tested positive for aflatoxin, but this alone is not conclusive enough for a definitive link to be made between the two.
Aflatoxins are likely to be a cofactor in addition to the human papillomavirus (HPV), making infection more likely to lead to cancer. While most women with HPV don’t automatically develop cervical cancer, risk factors such as smoking and HIV infection increases the risk of developing cancer among women exposed to the virus.
However, no definitive link has been established between HPV and consuming food with aflatoxins.
PesaCheck has looked into the article linking Ugali consumption with cervical cancer among women in Kenya and finds that it has a FALSE HEADLINE.This post is part of an ongoing series of PesaCheck fact-checks examining content marked as potential misinformation on Facebook and other social media platforms.By partnering with Facebook and similar social media platforms, third-party fact-checking organisations like PesaCheck are helping to sort fact from fiction. We do this by giving the public deeper insight and context to posts they see in their social media feeds.Have you spotted what you think is fake news or false information on Facebook? Here’s how you can report. And, here’s more information on PesaCheck’s methodology for fact-checking questionable content.This fact-check was written by PesaCheck researcher James Okong’o, was edited by PesaCheck Content Editor Ann Ngengere and was approved for publication by PesaCheck managing editor Eric Mugendi.PesaCheck is a joint initiative of Code for Africa, through its innovateAFRICA fund, with additional funding support from the International Budget Partnership (Kenya) and Twaweza, in partnership with a coalition of local media organisations, and the International Center for Journalists (ICFJ).",
